sampleID	gene_id	experiment	counts	exLength	type	rnaType	sumCountsErcc	fpkm
Ctrl-PL2-H04	ERCC-00014	CRL2097_Run140613	0	1956	Ctrl	ERCC	383181	0
Ctrl-PL2-H04	ERCC-00092	CRL2097_Run140613	418	1123	Ctrl	ERCC	383181	971.387608351752
Ctrl-PL2-H04	ERCC-00126	CRL2097_Run140613	0	1117	Ctrl	ERCC	383181	0
Ctrl-PL2-H04	ERCC-00002	CRL2097_Run140613	57443	1060	Ctrl	ERCC	383181	141425.356251908
Ctrl-PL2-H04	ERCC-00058	CRL2097_Run140613	0	1135	Ctrl	ERCC	383181	0
Ctrl-PL2-H04	ERCC-00025	CRL2097_Run140613	0	1993	Ctrl	ERCC	383181	0
Ctrl-PL2-H04	ERCC-00040	CRL2097_Run140613	0	743	Ctrl	ERCC	383181	0
Ctrl-PL2-H04	ERCC-00171	CRL2097_Run140613	13041	504	Ctrl	ERCC	383181	67526.834576871
Ctrl-PL2-H04	ERCC-00073	CRL2097_Run140613	0	602	Ctrl	ERCC	383181	0
Ctrl-PL2-H04	ERCC-00157	CRL2097_Run140613	0	1018	Ctrl	ERCC	383181	0
Ctrl-PL2-H04	ERCC-00033	CRL2097_Run140613	0	2021	Ctrl	ERCC	383181	0
Ctrl-PL2-H04	ERCC-00086	CRL2097_Run140613	0	1019	Ctrl	ERCC	383181	0
Ctrl-PL2-H04	ERCC-00162	CRL2097_Run140613	69	522	Ctrl	ERCC	383181	344.964672167923
Ctrl-PL2-H04	ERCC-00111	CRL2097_Run140613	281	993	Ctrl	ERCC	383181	738.504430184266
Ctrl-PL2-H04	ERCC-00112	CRL2097_Run140613	12	1135	Ctrl	ERCC	383181	27.5918879711405
Ctrl-PL2-H04	ERCC-00003	CRL2097_Run140613	720	1022	Ctrl	ERCC	383181	1838.55926696152
Ctrl-PL2-H04	ERCC-00108	CRL2097_Run140613	1996	1021	Ctrl	ERCC	383181	5101.88691830722
Ctrl-PL2-H04	ERCC-00145	CRL2097_Run140613	1598	1041	Ctrl	ERCC	383181	4006.10270332186
Ctrl-PL2-H04	ERCC-00043	CRL2097_Run140613	1091	1022	Ctrl	ERCC	383181	2785.92800035419
Ctrl-PL2-H04	ERCC-00057	CRL2097_Run140613	0	1020	Ctrl	ERCC	383181	0
Ctrl-PL3-B06	ERCC-00162	CRL2097_Run140613	1052	522	Ctrl	ERCC	2593740	776.996025236949
Ctrl-PL3-B06	ERCC-00136	CRL2097_Run140613	55430	1032	Ctrl	ERCC	2593740	20708.0279095351
Ctrl-PL3-B06	ERCC-00044	CRL2097_Run140613	752	1155	Ctrl	ERCC	2593740	251.02063085824
Ctrl-PL3-B06	ERCC-00079	CRL2097_Run140613	475	643	Ctrl	ERCC	2593740	284.810631689475
Ctrl-PL3-B06	ERCC-00131	CRL2097_Run140613	2581	770	Ctrl	ERCC	2593740	1292.32230368042
Ctrl-PL3-B06	ERCC-00078	CRL2097_Run140613	84	992	Ctrl	ERCC	2593740	32.6468417631832
Ctrl-PL3-B06	ERCC-00060	CRL2097_Run140613	7760	522	Ctrl	ERCC	2593740	5731.4535701889
Ctrl-PL3-B06	ERCC-00113	CRL2097_Run140613	93717	839	Ctrl	ERCC	2593740	43065.5479448901
Ctrl-PL3-B06	ERCC-00031	CRL2097_Run140613	0	1137	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00108	CRL2097_Run140613	57809	1021	Ctrl	ERCC	2593740	21829.4741999435
Ctrl-PL3-B06	ERCC-00099	CRL2097_Run140613	147	1349	Ctrl	ERCC	2593740	42.0125406233402
Ctrl-PL3-B06	ERCC-00084	CRL2097_Run140613	3719	993	Ctrl	ERCC	2593740	1443.9444645991
Ctrl-PL3-B06	ERCC-00148	CRL2097_Run140613	3	493	Ctrl	ERCC	2593740	2.34610743473469
Ctrl-PL3-B06	ERCC-00147	CRL2097_Run140613	0	1022	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00130	CRL2097_Run140613	399672	1058	Ctrl	ERCC	2593740	145643.670816968
Ctrl-PL3-B06	ERCC-00057	CRL2097_Run140613	0	1020	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00126	CRL2097_Run140613	0	1117	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00048	CRL2097_Run140613	0	991	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00120	CRL2097_Run140613	0	535	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00071	CRL2097_Run140613	1241	641	Ctrl	ERCC	2593740	746.42695162108
Ctrl-PL3-B06	ERCC-00004	CRL2097_Run140613	128577	522	Ctrl	ERCC	2593740	94965.606403889
Ctrl-PL3-B06	ERCC-00061	CRL2097_Run140613	0	1135	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00164	CRL2097_Run140613	0	1021	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00012	CRL2097_Run140613	0	993	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00112	CRL2097_Run140613	3118	1135	Ctrl	ERCC	2593740	1059.14107191802
Ctrl-PL3-B06	ERCC-00033	CRL2097_Run140613	0	2021	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00098	CRL2097_Run140613	0	1142	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00058	CRL2097_Run140613	0	1135	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00092	CRL2097_Run140613	8166	1123	Ctrl	ERCC	2593740	2803.51690793632
Ctrl-PL3-B06	ERCC-00075	CRL2097_Run140613	0	1022	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00157	CRL2097_Run140613	577	1018	Ctrl	ERCC	2593740	218.525234771469
Ctrl-PL3-B06	ERCC-00137	CRL2097_Run140613	0	536	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00154	CRL2097_Run140613	0	536	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00158	CRL2097_Run140613	0	1026	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00053	CRL2097_Run140613	109	1022	Ctrl	ERCC	2593740	41.1196266211149
Ctrl-PL3-B06	ERCC-00104	CRL2097_Run140613	0	2021	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00083	CRL2097_Run140613	0	1021	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00074	CRL2097_Run140613	647850	521	Ctrl	ERCC	2593740	479413.545032172
Ctrl-PL3-B06	ERCC-00039	CRL2097_Run140613	0	739	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00156	CRL2097_Run140613	0	493	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00095	CRL2097_Run140613	4852	520	Ctrl	ERCC	2593740	3597.41887420066
Ctrl-PL3-B06	ERCC-00085	CRL2097_Run140613	0	843	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00003	CRL2097_Run140613	35726	1022	Ctrl	ERCC	2593740	13477.4291804216
Ctrl-PL3-B06	ERCC-00165	CRL2097_Run140613	590	871	Ctrl	ERCC	2593740	261.160455239679
Ctrl-PL3-B06	ERCC-00171	CRL2097_Run140613	77290	504	Ctrl	ERCC	2593740	59124.3434589337
Ctrl-PL3-B06	ERCC-00117	CRL2097_Run140613	0	1135	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00002	CRL2097_Run140613	401729	1060	Ctrl	ERCC	2593740	146117.044361235
Ctrl-PL3-B06	ERCC-00077	CRL2097_Run140613	181	272	Ctrl	ERCC	2593740	256.556623435883
Ctrl-PL3-B06	ERCC-00116	CRL2097_Run140613	4580	1990	Ctrl	ERCC	2593740	887.331628339171
Ctrl-PL3-B06	ERCC-00041	CRL2097_Run140613	0	1121	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00111	CRL2097_Run140613	9792	993	Ctrl	ERCC	2593740	3801.85646608077
Ctrl-PL3-B06	ERCC-00170	CRL2097_Run140613	7	1022	Ctrl	ERCC	2593740	2.64070996649362
Ctrl-PL3-B06	ERCC-00022	CRL2097_Run140613	5231	750	Ctrl	ERCC	2593740	2689.03847982707
Ctrl-PL3-B06	ERCC-00017	CRL2097_Run140613	0	1135	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00043	CRL2097_Run140613	21622	1022	Ctrl	ERCC	2593740	8156.77584221785
Ctrl-PL3-B06	ERCC-00081	CRL2097_Run140613	0	533	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00051	CRL2097_Run140613	514	273	Ctrl	ERCC	2593740	725.895379947058
Ctrl-PL3-B06	ERCC-00019	CRL2097_Run140613	891	643	Ctrl	ERCC	2593740	534.244784916467
Ctrl-PL3-B06	ERCC-00160	CRL2097_Run140613	324	742	Ctrl	ERCC	2593740	168.350598726434
Ctrl-PL3-B06	ERCC-00073	CRL2097_Run140613	53	602	Ctrl	ERCC	2593740	33.9432121606771
Ctrl-PL3-B06	ERCC-00163	CRL2097_Run140613	230	542	Ctrl	ERCC	2593740	163.60708611597
Ctrl-PL3-B06	ERCC-00028	CRL2097_Run140613	449	1129	Ctrl	ERCC	2593740	153.329584715255
Ctrl-PL3-B06	ERCC-00069	CRL2097_Run140613	0	1136	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00040	CRL2097_Run140613	0	743	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00123	CRL2097_Run140613	0	1021	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00134	CRL2097_Run140613	0	273	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00009	CRL2097_Run140613	44413	983	Ctrl	ERCC	2593740	17419.2780817036
Ctrl-PL3-B06	ERCC-00138	CRL2097_Run140613	0	1023	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00024	CRL2097_Run140613	0	535	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00016	CRL2097_Run140613	0	843	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00025	CRL2097_Run140613	262	1993	Ctrl	ERCC	2593740	50.6836114592643
Ctrl-PL3-B06	ERCC-00097	CRL2097_Run140613	0	522	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00144	CRL2097_Run140613	155	537	Ctrl	ERCC	2593740	111.283550357077
Ctrl-PL3-B06	ERCC-00062	CRL2097_Run140613	1206	1022	Ctrl	ERCC	2593740	454.956602798757
Ctrl-PL3-B06	ERCC-00042	CRL2097_Run140613	18097	1022	Ctrl	ERCC	2593740	6826.98975194785
Ctrl-PL3-B06	ERCC-00014	CRL2097_Run140613	57	1956	Ctrl	ERCC	2593740	11.2351678635787
Ctrl-PL3-B06	ERCC-00076	CRL2097_Run140613	1544	641	Ctrl	ERCC	2593740	928.673016360151
Ctrl-PL3-B06	ERCC-00145	CRL2097_Run140613	11784	1041	Ctrl	ERCC	2593740	4364.30973275069
Ctrl-PL3-B06	ERCC-00096	CRL2097_Run140613	436266	1106	Ctrl	ERCC	2593740	152079.193706489
Ctrl-PL3-B06	ERCC-00067	CRL2097_Run140613	0	643	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00150	CRL2097_Run140613	0	742	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00054	CRL2097_Run140613	13	273	Ctrl	ERCC	2593740	18.3592216718128
Ctrl-PL3-B06	ERCC-00059	CRL2097_Run140613	0	524	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00013	CRL2097_Run140613	0	807	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00109	CRL2097_Run140613	0	535	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00143	CRL2097_Run140613	0	783	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00086	CRL2097_Run140613	0	1019	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00046	CRL2097_Run140613	100337	521	Ctrl	ERCC	2593740	74250.0839204956
Ctrl-PL3-B06	ERCC-00034	CRL2097_Run140613	0	1018	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00168	CRL2097_Run140613	0	1023	Ctrl	ERCC	2593740	0
Ctrl-PL3-B06	ERCC-00035	CRL2097_Run140613	2706	1129	Ctrl	ERCC	2593740	924.075403651401
Ctrl-PL3-B06	ERCC-00142	CRL2097_Run140613	0	492	Ctrl	ERCC	2593740	0
Ctrl-PL3-F08	ERCC-00042	CRL2097_Run140613	26230	1022	Ctrl	ERCC	3064850	8374.10053843583
Ctrl-PL3-F08	ERCC-00016	CRL2097_Run140613	0	843	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00004	CRL2097_Run140613	138477	522	Ctrl	ERCC	3064850	86556.1476729374
Ctrl-PL3-F08	ERCC-00031	CRL2097_Run140613	0	1137	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00138	CRL2097_Run140613	0	1023	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00034	CRL2097_Run140613	71	1018	Ctrl	ERCC	3064850	22.7562840757325
Ctrl-PL3-F08	ERCC-00150	CRL2097_Run140613	46	742	Ctrl	ERCC	3064850	20.2276160870583
Ctrl-PL3-F08	ERCC-00077	CRL2097_Run140613	0	272	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00096	CRL2097_Run140613	513301	1106	Ctrl	ERCC	3064850	151428.548417849
Ctrl-PL3-F08	ERCC-00060	CRL2097_Run140613	11193	522	Ctrl	ERCC	3064850	6996.27346709698
Ctrl-PL3-F08	ERCC-00142	CRL2097_Run140613	0	492	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00074	CRL2097_Run140613	862726	521	Ctrl	ERCC	3064850	540288.768034381
Ctrl-PL3-F08	ERCC-00041	CRL2097_Run140613	0	1121	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00043	CRL2097_Run140613	15583	1022	Ctrl	ERCC	3064850	4974.97555053166
Ctrl-PL3-F08	ERCC-00040	CRL2097_Run140613	0	743	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00156	CRL2097_Run140613	0	493	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00051	CRL2097_Run140613	582	273	Ctrl	ERCC	3064850	695.58645019108
Ctrl-PL3-F08	ERCC-00147	CRL2097_Run140613	0	1022	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00061	CRL2097_Run140613	0	1135	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00059	CRL2097_Run140613	851	524	Ctrl	ERCC	3064850	529.894057303528
Ctrl-PL3-F08	ERCC-00123	CRL2097_Run140613	0	1021	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00085	CRL2097_Run140613	0	843	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00104	CRL2097_Run140613	0	2021	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00022	CRL2097_Run140613	4292	750	Ctrl	ERCC	3064850	1867.19306545725
Ctrl-PL3-F08	ERCC-00025	CRL2097_Run140613	2356	1993	Ctrl	ERCC	3064850	385.708103556176
Ctrl-PL3-F08	ERCC-00116	CRL2097_Run140613	7936	1990	Ctrl	ERCC	3064850	1301.18593030408
Ctrl-PL3-F08	ERCC-00120	CRL2097_Run140613	0	535	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00117	CRL2097_Run140613	0	1135	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00164	CRL2097_Run140613	0	1021	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00109	CRL2097_Run140613	0	535	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00033	CRL2097_Run140613	0	2021	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00081	CRL2097_Run140613	0	533	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00113	CRL2097_Run140613	93292	839	Ctrl	ERCC	3064850	36280.496240748
Ctrl-PL3-F08	ERCC-00130	CRL2097_Run140613	478696	1058	Ctrl	ERCC	3064850	147626.698272469
Ctrl-PL3-F08	ERCC-00099	CRL2097_Run140613	262	1349	Ctrl	ERCC	3064850	63.3694762269712
Ctrl-PL3-F08	ERCC-00143	CRL2097_Run140613	0	783	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00126	CRL2097_Run140613	0	1117	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00058	CRL2097_Run140613	0	1135	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00024	CRL2097_Run140613	0	535	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00171	CRL2097_Run140613	85681	504	Ctrl	ERCC	3064850	55468.2885384225
Ctrl-PL3-F08	ERCC-00067	CRL2097_Run140613	0	643	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00012	CRL2097_Run140613	0	993	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00136	CRL2097_Run140613	54599	1032	Ctrl	ERCC	3064850	17262.1850178436
Ctrl-PL3-F08	ERCC-00162	CRL2097_Run140613	3705	522	Ctrl	ERCC	3064850	2315.8396493875
Ctrl-PL3-F08	ERCC-00158	CRL2097_Run140613	0	1026	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00019	CRL2097_Run140613	0	643	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00154	CRL2097_Run140613	400	536	Ctrl	ERCC	3064850	243.49271798503
Ctrl-PL3-F08	ERCC-00148	CRL2097_Run140613	0	493	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00014	CRL2097_Run140613	0	1956	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00075	CRL2097_Run140613	0	1022	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00137	CRL2097_Run140613	0	536	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00003	CRL2097_Run140613	31375	1022	Ctrl	ERCC	3064850	10016.6757298294
Ctrl-PL3-F08	ERCC-00160	CRL2097_Run140613	9	742	Ctrl	ERCC	3064850	3.9575770605114
Ctrl-PL3-F08	ERCC-00086	CRL2097_Run140613	0	1019	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00048	CRL2097_Run140613	0	991	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00079	CRL2097_Run140613	2225	643	Ctrl	ERCC	3064850	1129.04127320741
Ctrl-PL3-F08	ERCC-00170	CRL2097_Run140613	0	1022	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00163	CRL2097_Run140613	160	542	Ctrl	ERCC	3064850	96.3188906568087
Ctrl-PL3-F08	ERCC-00053	CRL2097_Run140613	257	1022	Ctrl	ERCC	3064850	82.0489454204349
Ctrl-PL3-F08	ERCC-00062	CRL2097_Run140613	18	1022	Ctrl	ERCC	3064850	5.74661874540011
Ctrl-PL3-F08	ERCC-00083	CRL2097_Run140613	0	1021	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00002	CRL2097_Run140613	433493	1060	Ctrl	ERCC	3064850	133434.151876065
Ctrl-PL3-F08	ERCC-00145	CRL2097_Run140613	26086	1041	Ctrl	ERCC	3064850	8176.12525976852
Ctrl-PL3-F08	ERCC-00168	CRL2097_Run140613	0	1023	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00028	CRL2097_Run140613	0	1129	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00134	CRL2097_Run140613	2	273	Ctrl	ERCC	3064850	2.3903314439556
Ctrl-PL3-F08	ERCC-00157	CRL2097_Run140613	73	1018	Ctrl	ERCC	3064850	23.3973061623729
Ctrl-PL3-F08	ERCC-00112	CRL2097_Run140613	890	1135	Ctrl	ERCC	3064850	255.849705258984
Ctrl-PL3-F08	ERCC-00111	CRL2097_Run140613	15266	993	Ctrl	ERCC	3064850	5016.10692436826
Ctrl-PL3-F08	ERCC-00069	CRL2097_Run140613	0	1136	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00078	CRL2097_Run140613	2799	992	Ctrl	ERCC	3064850	920.623384715455
Ctrl-PL3-F08	ERCC-00057	CRL2097_Run140613	0	1020	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00097	CRL2097_Run140613	0	522	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00076	CRL2097_Run140613	2916	641	Ctrl	ERCC	3064850	1484.29514190862
Ctrl-PL3-F08	ERCC-00092	CRL2097_Run140613	9331	1123	Ctrl	ERCC	3064850	2711.06049780457
Ctrl-PL3-F08	ERCC-00095	CRL2097_Run140613	5922	520	Ctrl	ERCC	3064850	3715.82998791508
Ctrl-PL3-F08	ERCC-00144	CRL2097_Run140613	691	537	Ctrl	ERCC	3064850	419.850367394894
Ctrl-PL3-F08	ERCC-00084	CRL2097_Run140613	1976	993	Ctrl	ERCC	3064850	649.274681157584
Ctrl-PL3-F08	ERCC-00071	CRL2097_Run140613	1980	641	Ctrl	ERCC	3064850	1007.85472598733
Ctrl-PL3-F08	ERCC-00009	CRL2097_Run140613	63565	983	Ctrl	ERCC	3064850	21098.6811689549
Ctrl-PL3-F08	ERCC-00017	CRL2097_Run140613	0	1135	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00165	CRL2097_Run140613	545	871	Ctrl	ERCC	3064850	204.159278925909
Ctrl-PL3-F08	ERCC-00108	CRL2097_Run140613	53697	1021	Ctrl	ERCC	3064850	17159.9120078751
Ctrl-PL3-F08	ERCC-00013	CRL2097_Run140613	0	807	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00131	CRL2097_Run140613	877	770	Ctrl	ERCC	3064850	371.620483534607
Ctrl-PL3-F08	ERCC-00046	CRL2097_Run140613	101734	521	Ctrl	ERCC	3064850	63711.697024559
Ctrl-PL3-F08	ERCC-00073	CRL2097_Run140613	0	602	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00044	CRL2097_Run140613	3939	1155	Ctrl	ERCC	3064850	1112.74274773304
Ctrl-PL3-F08	ERCC-00035	CRL2097_Run140613	4544	1129	Ctrl	ERCC	3064850	1313.2129496033
Ctrl-PL3-F08	ERCC-00039	CRL2097_Run140613	201	739	Ctrl	ERCC	3064850	88.7446937240702
Ctrl-PL3-F08	ERCC-00054	CRL2097_Run140613	0	273	Ctrl	ERCC	3064850	0
Ctrl-PL3-F08	ERCC-00098	CRL2097_Run140613	0	1142	Ctrl	ERCC	3064850	0
Fixed-PL3-A05	ERCC-00025	CRL2097_Run140613	1728	1993	Fixed	ERCC	1160408	747.180837407282
Fixed-PL3-A05	ERCC-00043	CRL2097_Run140613	6632	1022	Fixed	ERCC	1160408	5592.20273438881
Fixed-PL3-A05	ERCC-00003	CRL2097_Run140613	13849	1022	Fixed	ERCC	1160408	11677.6863191421
Fixed-PL3-A05	ERCC-00162	CRL2097_Run140613	100	522	Fixed	ERCC	1160408	165.089245529205
Fixed-PL3-A05	ERCC-00144	CRL2097_Run140613	179	537	Fixed	ERCC	1160408	287.255287220817
Fixed-PL3-A05	ERCC-00073	CRL2097_Run140613	0	602	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00096	CRL2097_Run140613	204096	1106	Fixed	ERCC	1160408	159026.189242187
Fixed-PL3-A05	ERCC-00126	CRL2097_Run140613	0	1117	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00085	CRL2097_Run140613	0	843	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00170	CRL2097_Run140613	178	1022	Fixed	ERCC	1160408	150.092292931425
Fixed-PL3-A05	ERCC-00079	CRL2097_Run140613	546	643	Fixed	ERCC	1160408	731.763857648052
Fixed-PL3-A05	ERCC-00084	CRL2097_Run140613	13	993	Fixed	ERCC	1160408	11.2819297095789
Fixed-PL3-A05	ERCC-00076	CRL2097_Run140613	1361	641	Fixed	ERCC	1160408	1829.7399964471
Fixed-PL3-A05	ERCC-00058	CRL2097_Run140613	0	1135	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00044	CRL2097_Run140613	698	1155	Fixed	ERCC	1160408	520.790105143195
Fixed-PL3-A05	ERCC-00014	CRL2097_Run140613	1	1956	Fixed	ERCC	1160408	0.440575593896958
Fixed-PL3-A05	ERCC-00131	CRL2097_Run140613	1400	770	Fixed	ERCC	1160408	1566.84702120445
Fixed-PL3-A05	ERCC-00033	CRL2097_Run140613	1	2021	Fixed	ERCC	1160408	0.426405671282756
Fixed-PL3-A05	ERCC-00120	CRL2097_Run140613	0	535	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00154	CRL2097_Run140613	0	536	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00098	CRL2097_Run140613	0	1142	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00148	CRL2097_Run140613	0	493	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00075	CRL2097_Run140613	0	1022	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00019	CRL2097_Run140613	17	643	Fixed	ERCC	1160408	22.7838563736573
Fixed-PL3-A05	ERCC-00017	CRL2097_Run140613	0	1135	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00134	CRL2097_Run140613	0	273	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00157	CRL2097_Run140613	4	1018	Fixed	ERCC	1160408	3.38611340535344
Fixed-PL3-A05	ERCC-00160	CRL2097_Run140613	0	742	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00074	CRL2097_Run140613	328959	521	Fixed	ERCC	1160408	544118.303429209
Fixed-PL3-A05	ERCC-00071	CRL2097_Run140613	858	641	Fixed	ERCC	1160408	1153.50251061838
Fixed-PL3-A05	ERCC-00164	CRL2097_Run140613	0	1021	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00111	CRL2097_Run140613	4391	993	Fixed	ERCC	1160408	3810.688719597
Fixed-PL3-A05	ERCC-00031	CRL2097_Run140613	0	1137	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00145	CRL2097_Run140613	7729	1041	Fixed	ERCC	1160408	6398.25969720372
Fixed-PL3-A05	ERCC-00156	CRL2097_Run140613	0	493	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00123	CRL2097_Run140613	0	1021	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00086	CRL2097_Run140613	0	1019	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00158	CRL2097_Run140613	0	1026	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00137	CRL2097_Run140613	0	536	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00077	CRL2097_Run140613	19	272	Fixed	ERCC	1160408	60.1968800425976
Fixed-PL3-A05	ERCC-00022	CRL2097_Run140613	3305	750	Fixed	ERCC	1160408	3797.5148970592
Fixed-PL3-A05	ERCC-00168	CRL2097_Run140613	0	1023	Fixed	ERCC	1160408	0
Fixed-PL3-A05	ERCC-00059	CRL2097_Run140613	568	524	Fixed	ERCC	1160408	934.127880580671
