gene	Nm_seq	lower_seq	upper_seq	meanCount	seCount
GAPDH	0.0121275860450189	0.00733055977362962	0.0172813565658218	2214.4323634818	67.2128683891227
GAPVD1	0.289050190278565	0.169232128993451	0.416629965434842	92.2180612818993	8.48939408272904
GAR1	0.915184439813183	0.531935914435219	1.45145187014776	65.7934042183297	9.56191637052734
GAREML	3.20594213562591	1.91068741270167	5.3802191869226	9.10415648195755	2.47761881541119
GARNL3	9.3757942904507	3.93027089552294	22.3450216288045	6.39301869739299	2.82872891908521
GARS	0.171002747456186	0.0991437695614192	0.257997489254084	237.974714112307	23.1277963389669
GART	0.309387456578532	0.183487446231663	0.463433876293349	126.589052836573	11.057184580479
GAS1	10.2949607814514	4.28359866113449	22.9951522290963	8.20611543489905	3.91084274226351
GAS2L1	1.2075369641999	0.758074766018144	1.90984262670234	29.0271545363692	4.86740477905249
GAS2L3	2.71906854580611	1.59633930952326	4.59561734549788	75.5682723167297	18.7507023831954
GAS5	0.0979901826997565	0.0667750604681962	0.138058554543112	510.322618206535	26.9733958223651
GAS6	0.289552018958417	0.142894851487038	0.455839856647917	90.3412369893927	10.3769914726008
GAS6-AS2	1.44206746998881	0.783547703821798	2.52274353244784	69.9849836743184	14.095681107314
GAS7	4.17494573705115	1.47816233386812	9.18642560237006	4.42344526660228	1.50412387844478
GAS8	9.06466569961226	4.06641097532133	20.3652784966198	9.68103147298599	4.53942499350153
GATA2	0.29211702322816	0.176206662792651	0.425666962983306	128.028687572787	11.3284341794728
GATAD1	1.10669745240559	0.663839870910223	1.70742306197839	41.5608614642658	7.08167306255464
GATAD2A	0.345091195181164	0.198625050653102	0.545728457615848	47.1708861875444	4.53797363134614
GATAD2B	0.778051081322183	0.461445690639676	1.21092872976414	32.4006641373307	4.46046895205119
GATC	1.12130889620246	0.702633245124621	1.78876555273562	38.4585114653118	6.38276456497557
GBA	0.600170693045641	0.386496339928116	0.854868198256396	103.34593688948	12.4292015013723
GBA2	2.62297458451417	1.4388490022458	4.74309175887702	35.0192876369646	8.66879529258528
GBAP1	7.06011303552974	3.42216644430901	14.991373795073	8.73545414483656	3.38823656507971
GBAS	1.18842380632272	0.748122034193138	1.77040274869354	58.6340821538087	9.70213586505689
GBE1	0.360801354956708	0.231184803906821	0.538714095330703	149.588427434837	13.8322615432257
GBF1	0.539577481325069	0.34601457788992	0.759223213910498	66.6558931050567	7.53373413324742
GBP1	0.465082764363804	0.284435598416899	0.667012428623837	129.710807562885	13.4525385297208
GBP3	0.388575935911144	0.231734599254869	0.579638508005932	149.820994924721	15.311712339987
GCAT	1.61737649503475	0.969816517371842	2.51118057810165	51.3193456345435	10.2308978695727
GCC1	6.89746501081939	3.5293715505539	13.6159354384608	13.9277042491475	5.52230309842786
GCC2	0.287525125239885	0.168659185312227	0.426692525055822	97.8403711787201	8.34527049295807
GCDH	4.02479887379023	2.26291421026445	6.93628929890183	27.7705311259607	8.4676192133426
GCFC2	0.697673175987736	0.392151009972671	1.17422388276975	39.2814506178811	5.8789152485132
GCHFR	7.02573095243689	2.99175165351386	14.5183350936965	15.5167954553219	6.64348542929835
GCLC	6.24497470647812	2.94785295065398	12.7256754424229	15.2627553388762	6.05630417748346
GCLM	0.311753802194475	0.153025750191602	0.522896651888421	125.950445105669	12.3569700123606
GCN1L1	0.412453101525685	0.27103590216445	0.598971276173617	51.8094010235733	5.36367660601269
GCNT1	1.44409247902573	0.846242221778175	2.34385583452282	40.871054193573	7.6345566939636
GCSH	1.81632319838423	0.944414805550444	3.35803399707988	14.8726916229863	3.43429977629285
GCSHP3	4.9548649211212	1.90903723230075	12.5617850756477	14.7090089225052	4.92799707418676
GDAP1	4.29310416707165	2.18527799939984	8.09407655016006	24.7863764407689	7.52555061708125
GDAP2	1.11340836103948	0.691874496785551	1.74917625579019	60.5560671886377	9.70986191819393
GDE1	0.504159292426447	0.300707022924949	0.766873254700612	131.091600330617	14.5112499858678
GDF11	4.34418321049702	2.17839860210122	8.39394494619198	10.936870606568	3.48480344163506
GDF15	4.18341718606318	2.215439177335	8.18672244937473	15.9684172075099	4.87008613179771
GDI1	0.493420474879964	0.278490332553847	0.751847230628837	39.7831546474231	4.3215156407989
GDI2	0.0438094263013955	0.0264377554717049	0.0651662756835257	497.144228103865	19.8744882640168
GDNF	5.93682975988961	2.92025536954035	12.0294474586266	11.6928687469504	4.1775731945642
GEM	2.62029593394862	1.39166955017417	4.58237852181193	34.248474635991	8.46677917583341
GEMIN2	2.16720942856203	1.00230958574632	3.93623627586726	49.665179009656	11.9830323365451
GEMIN4	2.21699061715088	1.00869965525022	4.13046155553703	31.3338201942355	7.88143138565379
GEMIN5	1.27478984602229	0.782281730847739	1.9332205116584	55.6296680250663	9.56611925327883
GEMIN6	0.625959768006052	0.403438008667216	0.885542833217778	152.169328489128	19.9192950457887
GEMIN7	0.333023125434621	0.199962237664951	0.505461887496354	128.36528183092	11.9495826952157
GEMIN8	1.36769015525853	0.696243449113535	2.48736440086525	43.5257750319396	9.1717822062884
GEN1	1.45057692935007	0.804213028405215	2.51234076302721	54.7677923252279	10.2226120948068
GET4	2.07037420588629	0.804071175495121	3.63575414012623	20.636868065303	4.70629994051782
GFER	3.01422734613036	1.60087567801099	5.34555415236083	10.6609301618357	2.76105444557333
GFM1	0.422241386049335	0.241458027505356	0.648297624411073	128.033210105781	13.4821489910207
GFM2	0.895403861130854	0.53013210273469	1.44268514133559	75.9438353273578	11.4033683463119
GFOD2	2.6019380358139	1.45030696928386	4.44369509084129	20.8190344324483	5.02893493062338
GFPT1	0.270098773819421	0.180203416182795	0.382829990392917	123.680905214612	10.3859797265034
GFPT2	5.48367872538258	2.64911503810276	11.2423229134747	15.5944355168386	5.53164974220555
GFRA1	1.36237463040344	0.8407838555731	2.0437112645209	54.8373616484368	10.0179821240535
GGA1	1.89811247587592	1.06266423444607	3.14743845483587	22.5951072039697	4.64422565045696
GGA2	1.65316325337862	0.951108794005311	2.66397582324026	33.7949498458354	6.82198362547831
GGA3	1.63908565391389	0.966798021282175	2.55892091938086	34.9592872441719	6.81859828835762
GGCT	0.588947967081633	0.332492229300938	0.938771318901466	192.597309982649	23.2052412665001
GGCX	0.621025310887597	0.38155350102632	0.883363104657592	34.4644046647998	5.1404092797003
GGH	0.207080279561311	0.106773509698863	0.3607367238916	273.997545440106	24.349823908418
GGNBP2	0.167796332303956	0.104809954382568	0.237424862275235	192.56040649209	13.0155576908722
GGPS1	0.378923989430696	0.22401612183323	0.59586379125729	131.71335039197	14.3831080685603
GGT7	6.05215864939285	1.97076549340094	14.5005806598398	8.85817141452559	3.75689879386972
GHDC	11.5245307882237	3.59747045652566	26.0663253085513	7.9536976668209	4.71410339047558
GHITM	0.0898596621735863	0.0462920589314876	0.148947314680019	380.076734449135	20.6562854243595
GHRLOS	3.5552365245667	1.63375456585162	6.85351268521721	10.6533119375044	3.16057146763018
GID4	3.94035331236324	1.9926398861856	7.8690007099342	19.7241673561989	5.95230920649569
GID8	0.943396763125202	0.495085854654158	1.46361271954347	66.6541444984035	10.1731136523343
GIGYF1	0.397894345367487	0.24395489582421	0.58266263232012	25.1264636089656	2.55186122071976
GIGYF2	0.306679945397449	0.183957914830808	0.465707778696029	71.2233906389382	6.69252274084243
GIN1	2.3033225781316	1.16501617036519	4.00260050097232	50.3706907649834	12.2009215828827
GINM1	0.995691683356015	0.608729582117013	1.50894209127552	86.4118435065906	13.2431039210058
GINS1	1.84040356891292	1.03989843058104	3.09123036037228	41.7237616278913	8.66199641336241
GINS2	0.768860909529051	0.439471331306217	1.20252549046095	163.672505779198	23.2398611465856
GINS3	4.56891855717442	1.73841042559812	9.92645903442976	26.5714469576482	8.96214381838677
GINS4	1.25582310869356	0.631549949143978	2.21740771960872	57.0039642484147	10.9014755814024
GIPC1	0.878529183655659	0.525148850661904	1.35202373122613	41.6692457977005	6.19506726032027
GIPC2	3.30599043046018	1.30505639400193	7.58278132239726	14.14189613805	4.67582814486078
GIT1	1.64049604089624	0.932518881870467	2.72216199408271	25.1287713343511	4.90261240105813
GIT2	0.489185411585752	0.282557035982605	0.757244095672085	64.0764078280512	7.23824412552937
GJA1	0.893567718193175	0.583582331805467	1.30990368393327	83.8385101651223	12.1489266593783
GJC1	0.527017127606657	0.305979510949271	0.801945812721454	84.1602234881924	9.62714886881091
GJD3	9.40628265920973	3.77833599541507	22.7491824784621	5.40467678841616	2.24480303861983
GK	1.30915652492197	0.715737444870951	2.24323499244884	24.2466535447014	4.5836860094973
GK5	1.21125911820389	0.508344640520504	2.21181685464926	28.5062558598069	5.86446862833532
GKAP1	6.101843149465	2.51350401340688	14.3782348435491	10.387356153185	3.72979795883959
GLA	0.858945674118248	0.492708911430958	1.38574331157096	115.076754209544	17.1331585531294
GLB1	1.04811869217928	0.621493519066443	1.68424486194086	84.7551327999661	13.8294962723798
GLB1L	4.95128565691304	1.99629668917995	9.62936172076397	9.54468188691498	3.41256562678728
GLCCI1	2.11848768825782	1.0077606836213	4.02976462470482	32.3218805530752	7.89910157250917
GLCE	2.15689841104057	1.12958443119174	3.71944935120651	47.3791912638621	11.5076080721425
GLDC	7.10603604473312	2.91040334405752	16.2421283392559	5.19595855661134	2.05602361858035
GLE1	1.00691681427848	0.569736738334773	1.58408872132173	59.3889869869451	9.7554855291278
GLG1	0.0852564577382407	0.0516224080059657	0.125026524595588	143.318885072287	9.73372407241715
GLI1	6.39769795457263	2.95481676815117	14.5290281237747	10.9018762854365	3.9771948879857
GLI2	1.11958365508334	0.649495374372195	1.80624958761999	19.68290448499	3.17746212474175
GLI3	1.59338543736264	0.894837406615766	2.63408109356019	17.0214211600661	3.28112223813432
GLI4	5.29542321674008	2.29132444675746	12.1024461956071	11.0163206322846	3.8171123235642
GLIDR	1.96195439655694	1.09871410847126	3.43576255460154	9.32441240229979	2.04940077295742
GLIPR1	0.168622276944373	0.103983426043663	0.250167599769931	170.065117768985	10.8322965620476
GLIPR2	0.312530930256574	0.186995030819441	0.503995198026747	106.401406759624	11.0970691143693
GLIS1	3.38122972918881	1.80366235980264	6.08866155246342	12.713792691872	3.46618310113379
GLIS2	1.39908489336917	0.860992551557131	2.21773243019865	27.114672409196	4.97400736170042
GLIS3	1.59213447537077	0.775215960442035	2.7862384511284	34.2543088990753	7.17123314165956
GLMN	1.19700912891114	0.676716434688899	1.96803979376845	58.5435023862035	10.3056437075278
GLO1	0.152332428753552	0.0911870802787562	0.234977725239106	286.582002027971	20.922157660456
GLOD4	0.451882861124786	0.267086597226858	0.686955072346448	132.689264433056	15.6401489411266
GLRB	4.55892292371566	2.48163760083387	8.6145005959361	22.6345103640043	7.25603801325476
GLRX	0.282932941736385	0.152629910275234	0.458719948085556	433.335393760779	39.5438674002532
GLRX2	0.577274516723136	0.352253508377605	0.878375546026276	83.0193717380622	9.74921861616981
GLRX3	0.109752650603807	0.0612911808000561	0.165679186683691	299.071194775964	16.935790544057
GLRX5	0.747363928034182	0.44194335002684	1.21251983573651	50.0013314118609	7.09268338425124
GLS	0.191000456790014	0.12197956758539	0.268714835465294	219.859388421837	16.2509280103283
GLT8D1	0.664961305976744	0.385126905982604	1.01719346309173	117.045418395434	15.4179041225919
GLT8D2	0.346235271962977	0.214269776639347	0.512498875594005	218.681642360566	20.5935698959984
GLTP	0.0516297292669983	0.0290131062665127	0.0760753847582093	374.743279618626	16.794875544763
GLTPD1	1.54496563195101	0.84132698653971	2.60039194449052	18.9744104398559	4.21457692374403
GLTSCR1	6.28556022617501	2.58689682770863	13.7864203839574	2.41254925234932	0.914134486522248
GLTSCR1L	2.89390127118822	1.6968741450372	4.70438546130224	21.8619856036663	5.67371806406433
GLTSCR2	1.39475402748298	0.702330142435759	2.42519766061892	21.9864934060747	4.58324349667521
GLUD1	0.365572459453252	0.228584929516204	0.53415688224534	144.409448549467	13.3557843254829
GLUD2	2.0388169321767	1.02741410600944	3.66971775319638	8.26104934580734	1.81566258767963
GLUL	0.191233729167907	0.119379642210206	0.287045591062177	149.653873669049	10.4195178420255
GLYCTK	7.9401499363776	3.37753368952625	18.0739488483366	4.17615012406429	1.69745624564068
GLYR1	0.791838416649709	0.48010774024551	1.1922414979367	45.6239128299773	6.2150741926803
GM2A	2.30024608166657	1.24066178445018	4.24745590754422	27.9037256440694	6.49081625132539
GMCL1	1.33220600692916	0.715491407025369	2.27939418453598	54.1689269283357	9.67248370028559
GMDS-AS1	8.74998767023621	3.68979045342726	21.6054299642701	8.62881393174701	3.56614059155037
GMEB1	2.68599426530496	1.4825907409382	4.73270509299353	30.6386830006262	7.61859618653807
GMEB2	2.86545496466298	1.60373106137934	4.99657485744925	16.6251587137857	4.31092290855542
GMFB	0.206369654020231	0.121616874517874	0.319285517868022	224.989175889397	16.1640148798239
GMIP	8.11936322785527	2.82575575556555	20.6695681885664	6.9217806393463	2.94458592797291
GMNN	0.792113232194144	0.462211513660594	1.26075439641736	189.84183930211	27.1337917641215
GMPPA	0.533601076104028	0.32329164680849	0.83328385340245	136.811305804795	16.445444413309
GMPPB	1.07244872422337	0.675532823215073	1.64767287132986	68.9677826708797	10.7846767959723
GMPR	3.76310221196588	2.10030712775309	6.91565596742671	21.3109169170606	6.19978680378166
GMPR2	0.673773398288392	0.408256558370976	1.05800537533851	105.122174336848	14.1068022761855
GMPS	0.525362844991927	0.307600942155387	0.825701739287399	151.704874031938	19.5912069174095
GNA11	0.662729123995073	0.416853797370976	0.969245313959741	51.8840520900222	6.56117001636573
GNA12	0.492155300854723	0.338855874544272	0.699103558790749	48.9472326758409	5.34911152304865
GNA13	1.15191907515386	0.706409314862091	1.69138331981332	55.0939101961168	9.5331195096918
GNAI1	0.68856925479499	0.413732324967261	1.06914642544697	104.06747578129	13.3727373825673
GNAI2	0.206796604365476	0.142678593350439	0.282321655803031	117.418652339059	8.22246751369794
GNAI3	0.141908587721002	0.0784048110959224	0.225579161559588	224.31642622464	15.2079719609338
GNAQ	0.29451010009437	0.175431730610767	0.461901084917309	98.2208510734415	9.29532870208267
GNAS	0.0568771274872699	0.0333996825251423	0.0841861020088641	208.668471462842	10.4471739828681
GNAT2	2.45767879497607	1.4388920885364	4.22744708058817	36.5836258260796	8.61306484623267
GNAZ	1.84687991797814	0.988437734616663	3.25851318032703	30.3153942064678	6.49271258180922
GNB1	0.197099791636905	0.0957940735045161	0.327949548827274	201.913333020683	15.1448810223692
GNB1L	4.69955613341751	2.18500454480733	10.1585115629233	17.7268790947194	5.86945393665466
GNB2	0.597038303342881	0.321364628200824	0.938130641906792	58.5726315764453	7.05956023579129
GNB2L1	0.0153159382754751	0.0099477909647228	0.0215722379477081	1415.67904154245	42.3522622759994
GNB3	8.08994342426289	3.76125299364933	18.1879778920311	11.0869753277915	4.65864807140117
GNB4	0.256436274617791	0.154555194052497	0.371604275898189	118.645746778917	12.0107549384055
GNB5	2.40683006136811	1.38983646987791	4.13985510469685	39.1844971718965	9.1895195865517
GNE	1.151851924362	0.698653030063485	1.79044023165945	45.3280015932321	7.38961521114762
GNG10	0.38003212940992	0.187253136871826	0.643610094237492	18.6304382947505	1.78905134306072
GNG11	0.0708599087592639	0.0467371932460746	0.10313051643994	425.365876155402	19.0080165014587
GNG12	0.0773444325989936	0.0459482849064425	0.115228161217766	333.274664903509	17.7809421248108
GNG2	1.81253349067464	0.701618272715091	3.38061569639486	30.1251127675738	7.3829843433762
GNG5	0.0422445239049138	0.0175913057481475	0.0787953383103446	440.257881953798	17.7530576272895
GNL1	1.14888323647704	0.570137402375749	1.96713701338432	8.21048742705306	1.52065640516928
GNL2	0.276207788880541	0.183352247236337	0.403298020633878	204.840346464177	17.6650238151034
GNL3	0.160843360491673	0.0930556419973662	0.242253875498928	242.895919965428	15.8127041226672
GNL3L	0.169014807582413	0.104353116680851	0.244495683171323	90.9990788914434	6.10292119139539
GNPAT	0.473528230536877	0.293433557401668	0.722311668203533	153.230144407858	17.4564798284701
GNPDA1	0.830996780256321	0.43211764328971	1.41179673916447	94.9514557413366	15.0214540088487
GNPDA2	0.550240364393994	0.336810304159239	0.870228057802364	92.8360031451148	11.8687037413342
GNPNAT1	0.240773956316146	0.139954313589235	0.365641835867239	144.411099384776	12.0222779579
GNPTAB	0.695187000879966	0.419203338348732	1.04935900357372	64.208155894265	8.52423046875772
GNPTG	1.15276017009016	0.729158307153761	1.76127520231142	39.171899019895	6.52996785891885
GNS	0.513001865660807	0.35169076431515	0.723693716128185	78.8730047730322	8.99847819064071
GOLGA1	0.930743034603048	0.451110758440139	1.60121432755976	52.6988568018708	8.99931866949269
GOLGA2	0.215124929746693	0.131403011582986	0.322093630006113	81.2678973018422	5.77720403109742
GOLGA3	0.103727265798503	0.0603802497327657	0.148314312104928	169.28454392498	9.39959530944485
GOLGA4	0.058870838059511	0.0359579980082133	0.0876696695675702	218.046858522164	9.08779181955818
GOLGA5	0.619924280399691	0.363558422546511	0.962957470633422	95.5633136633354	11.6764705363546
GOLGA6L4	5.62854099221261	2.32666365422532	14.3477022404243	1.59249774703355	0.529991839453708
GOLGA6L5P	5.78659913805999	3.01584219452562	10.8978415066387	4.5139334996213	1.63073360076322
GOLGA6L9	6.16965652684939	2.68581506371211	12.9669129678645	1.21541784645568	0.4334612950919
GOLGA7	0.279802140291941	0.146379069610022	0.450700647338237	168.42179721578	14.7308946230292
GOLGA8A	1.36750818867668	0.784904084666628	2.09409901497967	20.4101164537435	3.71780215348158
GOLGA8B	5.02829303357753	2.2988379682786	8.83407322430032	10.0998524647791	3.51407466376839
GOLGB1	0.208775920319229	0.137058559975158	0.305456068581462	115.489498184832	8.90772744025047
GOLIM4	0.325282994057161	0.201548839183841	0.470811597592476	139.91343085227	12.4634764506275
GOLM1	0.802604221858573	0.465273368762502	1.27475947906769	104.780826718205	15.5957837538786
GOLPH3	0.67128333955327	0.364706014431127	0.998260256041535	102.863550223613	13.9070431739409
GOLPH3L	1.39436538627516	0.843745355822931	2.13873866312738	73.8419351485455	13.5589538210524
GOLT1B	0.125945534029712	0.0786274874324317	0.182766324443335	287.114423493331	16.432834412371
GON4L	0.341996861652879	0.20454307031655	0.503451816798864	55.0956362474026	5.15634225588615
GOPC	0.486585644316899	0.296774195912834	0.741677975730517	104.550031261255	11.1313245622094
GORAB	1.08620290969142	0.647127703803669	1.65570071469702	58.7853903190939	9.22587561729765
GORASP1	1.41143660946112	0.911594517055741	2.11170976359851	49.9975592589355	9.15766957121212
GORASP2	0.253310113322031	0.149547890844134	0.380999221907659	142.911505164088	12.3501682928275
GOSR1	0.43467661891865	0.264881317198597	0.648452056359254	93.5862398566102	9.43246413546457
GOSR2	0.37282677247555	0.224118950305522	0.539769698476552	97.9704101665547	9.21962545151381
GOT1	0.289510199949517	0.172986102797947	0.43026003772089	187.318416786562	18.1397632820342
GOT2	0.219069286340006	0.142663664101833	0.308879998290991	196.271754283773	15.0032853890886
GP1BA	3.91312440798654	1.94180655848136	7.55849656285136	6.32213516883397	1.86123749711722
GPAA1	0.523298231277453	0.330437707435466	0.787157786309541	111.562011861384	13.6975116644143
GPALPP1	1.25482644060198	0.698888228022293	2.07129162033945	70.8710725797498	12.8205542054212
GPAM	1.39884854342684	0.882998510536717	2.22141730425507	38.5122302788291	7.02766194144423
GPANK1	1.12593993010176	0.635028877084224	1.77297995309991	8.86415236666479	1.46326062188218
GPAT2	9.27473896784683	3.8242859806273	22.1665784404557	9.04690995533497	3.86377083585124
GPATCH1	5.37663671143459	2.83032587400079	9.95067576290224	19.716304670078	7.08705023628665
GPATCH11	0.806826018045262	0.456343681530417	1.24334336095505	49.0047149294612	7.9787492360158
GPATCH2	0.718012451876923	0.44401144868924	1.0833685429316	69.3079956714789	9.43803901000404
GPATCH2L	0.442866562004074	0.270472798445376	0.671179189416186	50.2687256297011	5.10981603032303
GPATCH3	4.74304730251324	2.49520095773252	9.18831292959026	22.0559547831147	7.21736098662469
GPATCH4	0.207859171708437	0.125851109788461	0.311349113336076	175.2751357868	12.6981433717036
GPATCH8	0.407655270730159	0.246839325968556	0.621448005258528	85.3115102395989	9.36746844972515
GPBP1	0.132238164889904	0.0749235831491422	0.198957690138673	131.908540965313	8.50172874646662
GPBP1L1	0.426737881752936	0.243187695867089	0.649884009273633	112.98466631217	11.5320350822851
GPC1	0.848583881739835	0.51352171033036	1.29924445786493	47.9528117957833	7.02667878048318
GPC6	8.76479382094075	3.38305833710574	22.5157335474541	4.47682540238828	1.81730881284944
GPCPD1	1.87456671069115	0.993127863098853	3.24269755593847	33.3246795605246	7.36646644475269
GPD2	0.789381931110003	0.464546150522045	1.19778568690226	56.2483600600052	7.85183377662584
GPER1	9.33793383416744	4.31680722301626	19.7289165381709	10.1375175153591	4.73415593442101
GPHN	2.37377966537981	1.31148570245571	3.96877613396892	30.991551473865	7.36741501763563
GPI	0.0801787294743164	0.0494302576022532	0.11803384510989	276.770411259963	13.8044405676106
GPKOW	1.24614628100669	0.735909704208679	1.9853678948065	80.2512648067753	13.6462721814242
GPN1	0.129018650633474	0.0752567764850214	0.195056692505083	222.152783650637	12.5316161399053
GPN2	2.16925533138499	1.08406002970924	3.9846393836821	32.3847890660205	8.22036269166568
GPN3	0.542961882682068	0.297157289748173	0.843020987064103	135.9913841079	17.2091089020245
GPNMB	0.713512229387334	0.456509696959711	1.06009066595511	125.69269414116	17.729270408659
GPR1	2.33505084732788	1.31185117144543	3.96240907403846	44.8943408049883	10.3228290707491
GPR107	0.696032539047348	0.430907742028334	1.03067750491059	38.3243730414136	5.58661372478419
GPR108	1.56179656296822	0.837654024266101	2.50859576981653	71.7935811258528	14.1033565519636
GPR124	3.78918507418405	2.12003396820448	6.26744024935764	13.5276585232398	3.97280421423619
GPR125	1.55532208152969	0.932868752442693	2.55140936491006	40.2557838964148	7.79907862836677
